PaymentID,LoanID,CustomerID,PaymentDate,AmountPaid,PrincipalComponent,InterestComponent,LateFee,PaymentStatus,PaymentMethod,ReceiptNumber,Currency,DaysPastDue,Channel,Notes
PM00002811,L0004569,C000107,29/12/2023,34.97,14.32,20.65,20.0,failed,NETBANKING,R600081,EUR,0.0,Online,Partial payment
PM00002812,L0009473,C003501,20-Oct-2025 15:06,524.03,282.88,241.15,50.0,Pending,CASH,R545627,USD,30.0,Online,Manual payment
PM00002813,L0003087,C004591,2024/07/16 10:03:25,159.28,77.88,null,50.0,failed,WALLET,R303694,USD,30.0,MobileApp,Waiver applied
PM00002814,L0008251,C004005,2024/08/11 10:06:25,77.95,41.31,36.64,20.0,failed,CASH,R278231,INR,30.0,Partner,Partial payment
PM00002815,L0001217,C007804,2024/01/22 12:55:17,394.21,141.01,253.2,10.0,Failed,WALLET,R574380,EUR,0.0,BRANCH,Auto-debit
PM00002816,L0006709,C003990,11-01-2025,330.93,262.8,68.13,50.0,Pending,WALLET,R424371,EUR,60.0,Partner,Waiver applied
PM00002817,L0006803,C005682,2025-08-08,371.79,121.56,250.23,20.0,failed,WALLET,R909508,INR,,Partner,Auto-debit
PM00002818,L0009338,C006293,2025/05/22 20:12:47,160.56,115.63,44.93,0.0,Reversed,WALLET,R374992,INR,0.0,BRANCH,Auto-debit
PM00002819,L0007789,C003040,03-14-2025,-76962.2980680625,89.39,190.55,0.0,Success,WALLET,R601557,INR,30.0,Branch,Waiver applied
PM00002820,L0003189,C004805,2024-04-04,288.44,115.63,172.81,0.0,Success,CARD,R897175,EUR,0.0,Agent,Manual payment
PM00002821,L0004447,C005238,2024-11-20,34.91,12.85,22.06,0.0,failed,CASH,R593806,INR,60.0,Online,Manual payment
PM00002822,L0007787,C007269,01-18-2025,9.83,3.29,6.54,0.0,SUCCESS,CARD,R994419,USD,0.0,Online,Waiver applied
PM00002823,L0008612,C003775,30/03/2025,374.56,212.54,162.02,0.0,Pending,NETBANKING,R941766,EUR,10.0,Online,Auto-debit
PM00002824,L0004244,C001680,27-Aug-2025 01:51,273.83,139.46,134.37,0.0,Pending,UPI,R395090,USD,0.0,Partner,On-time
PM00002825,L0009215,C000460,2024/06/04 20:19:01,170.55,err,46.89,0.0,Failed,NETBANKING,R108218,USD,0.0,Agent,Auto-debit
PM00002826,L0000873,C004127,28-Jul-2025 00:40,0.0,0.0,0.0,20.0,Success,UPI,R856895,USD,0.0,Online,Waiver applied
PM00002827,L0004989,C007672,2025-03-10,249.23,105.05,144.18,20.0,Pending,WALLET,R422004,INR,10.0,Branch,Waiver applied
PM00002828,L0003989,C006078,02-05-2024,225.23,78.18,147.05,20.0,failed,WALLET,R402349,INR,0.0,Partner,Partial payment
PM00002829,L0007773,C005782,07/04/2025,27962.975879836216,179.67,105.9,10.0,Success,CASH,R666354,INR,5.0,Agent,Manual payment
PM00002830,L0002352,C002142,2024-01-02,198.73,118.47,80.26,50.0,Success,WALLET,R836445,INR,60.0,Agent,Waiver applied
PM00002831,L0001744,C003638,25/03/2025,328.19,170.04,158.15,0.0,Failed,WALLET,R164982,USD,10.0,Partner,Manual payment
PM00002832,L0000304,C000642,2024/12/04 17:11:21,372.41,183.26,189.15,20.0,Reversed,UPI,R915602,USD,10.0,Agent,Waiver applied
PM00002833,L0007308,C006657,04/02/2025,222.34,175.35,46.99,50.0,Failed,CASH,R976832,USD,10.0,Agent,Manual payment
PM00002834,L0002548,C006981,2025/01/24 19:51:56,328.1,249.02,79.08,50.0,Success,CASH,R786114,USD,5.0,BRANCH,Manual payment
PM00002835,L0006280,C007656,2024/03/19 01:25:52,8.14,6.09,2.05,0.0,SUCCESS,NETBANKING,,INR,10.0,BRANCH,Auto-debit
PM00002836,L0004975,C002400,10/02/2025,150.17,69.49,80.68,50.0,Reversed,UPI,R841117,EUR,10.0,MobileApp,Waiver applied
PM00002837,L0003236,C007665,06-Feb-2025 05:35,146.44,84.43,62.01,20.0,failed,WALLET,R986104,USD,0.0,Partner,On-time
PM00002838,L0005248,C000863,29/03/2025,225.23,72.37,152.86,0.0,Reversed,UPI,R163313,USD,0.0,BRANCH,Waiver applied
PM00002839,L0006353,C007724,02-Sep-2025 17:55,186.35,109.48,76.87,20.0,Failed,CASH,R582100,EUR,5.0,BRANCH,Waiver applied
PM00002840,L0002167,C006358,12/10/2024,222.97,121.54,101.43,0.0,failed,CARD,R773366,INR,0.0,BRANCH,Waiver applied
PM00002841,L0001446,C001577,05-10-2024,296.3,100.25,196.05,10.0,SUCCESS,NETBANKING,R806013,EUR,30.0,MobileApp,On-time
PM00002842,L0005561,C007598,08-Apr-2024 02:51,329.96,245.79,84.17,0.0,Failed,CARD,R829417,EUR,0.0,MobileApp,Waiver applied
PM00002843,L0008590,C007968,2025/04/11 15:29:25,44.56,32.71,11.85,10.0,failed,UPI,R524714,INR,0.0,Online,Auto-debit
PM00002844,L0005344,C001761,2024-06-08,113.03,46.51,66.52,0.0,Success,CARD,R681156,INR,30.0,BRANCH,Auto-debit
PM00002845,L0006209,C005280,05-Jan-2024 18:38,490.48,323.48,167.0,0.0,Success,CARD,R306250,EUR,0.0,Partner,On-time
PM00002846,L0005550,C004077,04-Nov-2025 22:28,176.11,71.3,104.81,50.0,Failed,WALLET,R534715,USD,0.0,Partner,On-time
PM00002847,L0000988,C005972,13-Oct-2024 03:11,300.9,139.22,161.68,0.0,SUCCESS,CARD,R845525,EUR,10.0,BRANCH,Manual payment
PM00002848,L0009013,C002504,11-Jul-2024 12:57,60.78,29.3,31.48,0.0,Success,WALLET,R940415,EUR,0.0,BRANCH,Auto-debit
PM00002849,L0004050,C005697,25-Jul-2024 13:14,289.95,105.67,184.28,0.0,Failed,CARD,R603595,USD,10.0,BRANCH,Partial payment
PM00002850,L0003369,C001687,2025-08-24,223.36,77.11,146.25,0.0,Pending,CASH,R777656,EUR,60.0,MobileApp,Auto-debit
PM00002851,L0006944,C006759,"Jul 27, 2024",151.31,54.11,97.2,0.0,Pending,CARD,R273994,EUR,30.0,Agent,Waiver applied
PM00002852,L0007678,C003132,2023/12/29 09:20:27,193.2,124.14,bad,0.0,Success,CARD,R203310,INR,0.0,MobileApp,Partial payment
PM00002853,L0005843,C003594,16/02/2025,283.22,204.5,78.72,0.0,Pending,CARD,R496853,USD,10.0,Agent,On-time
PM00002854,L0001548,C004415,2024/09/14 20:53:37,215.72,69.8,145.92,0.0,Pending,UPI,R135520,EUR,60.0,Online,Auto-debit
PM00002855,L0007147,C000349,2025-03-30,250.12,188.96,61.16,20.0,failed,NETBANKING,R905812,EUR,0.0,Partner,Waiver applied
PM00002856,L0002873,C006344,05-Jul-2024 22:55,456.71,220.14,236.57,0.0,failed,CASH,R727643,EUR,60.0,BRANCH,Partial payment
PM00002857,L0003249,C003582,2024-11-05,100.26,41.92,58.34,0.0,SUCCESS,CARD,R735014,EUR,5.0,MobileApp,Manual payment
PM00002858,L0007088,C006883,30/05/2025,223.97,170.93,53.04,0.0,SUCCESS,CASH,R536915,EUR,30.0,BRANCH,Partial payment
PM00002859,L0004938,C006260,01-05-2025,237.09,168.76,68.33,50.0,Reversed,CASH,R242940,USD,10.0,BRANCH,Auto-debit
PM00002860,L0002712,C000715,2024/06/08 00:23:24,,28.27,49.8,0.0,Failed,CASH,R253992,INR,5.0,Branch,Waiver applied
PM00002861,L0004328,C003020,10/06/2024,209.13,148.4,60.73,20.0,Pending,NETBANKING,R475431,INR,30.0,Partner,Partial payment
PM00002862,L0001995,C004097,03-07-2025,209.79,73.81,135.98,0.0,SUCCESS,NETBANKING,R123352,INR,0.0,Agent,Waiver applied
PM00002863,L0002314,C007228,2024-10-28,426.72,328.58,98.14,10.0,Pending,CASH,R199575,EUR,5.0,BRANCH,Auto-debit
PM00002864,L0006910,C006068,2025-02-28,240.41,x,166.52,20.0,Reversed,CASH,R505013,INR,30.0,Branch,On-time
PM00002865,L0000404,C006016,"Aug 07, 2024",343.57,227.22,116.35,10.0,Failed,CARD,R239714,USD,0.0,Partner,Manual payment
PM00002866,L0008123,C001642,2024/12/24 19:31:09,126.46,56.4,70.06,0.0,Success,NETBANKING,,USD,10.0,Branch,Auto-debit
PM00002867,L0008117,C005679,2024-07-16,184.89,141.98,42.91,0.0,SUCCESS,CASH,R498276,EUR,0.0,Branch,Auto-debit
PM00002868,L0001257,C003943,"Aug 30, 2025",187.74,121.25,66.49,0.0,Success,CASH,R250650,USD,0.0,Agent,Waiver applied
PM00002869,L0002297,C003716,03-17-2024,40.94,30.97,9.97,10.0,Pending,NETBANKING,R110413,INR,0.0,BRANCH,On-time
PM00002870,L0000813,C007168,2024-08-09,81.2,54.38,26.82,0.0,failed,NETBANKING,R997132,INR,5.0,Agent,Waiver applied
PM00002871,L0006422,C003810,12/12/2024,315.18,124.6,190.58,10.0,Pending,NETBANKING,R772200,EUR,0.0,Online,On-time
PM00002872,L0000433,C003859,"Jun 12, 2025",387.88,152.81,235.07,0.0,Failed,CASH,R294545,INR,10.0,BRANCH,On-time
PM00002873,L0005761,C003538,"May 31, 2025",256.35,125.01,131.34,10.0,SUCCESS,CASH,R555629,INR,60.0,Online,On-time
PM00002874,L0007311,C001187,2025/03/07 14:59:46,241.92,155.2,86.72,10.0,Pending,NETBANKING,R230520,INR,0.0,Online,Manual payment
PM00002875,L0007988,C001739,11-20-2023,33.9,23.7,10.2,10.0,Pending,WALLET,R727778,EUR,0.0,Online,On-time
PM00002876,L0002998,C001384,"Dec 16, 2024",218.89,108.08,110.81,20.0,Success,CARD,R988216,EUR,0.0,Agent,Manual payment
PM00002877,L0000722,C005367,2025-08-23,158.78,76.21,82.57,20.0,SUCCESS,CARD,R830208,USD,30.0,Partner,On-time
PM00002878,L0007310,C000097,27-Jun-2024 02:19,67.69,37.87,29.82,10.0,SUCCESS,WALLET,R306278,EUR,0.0,Branch,Waiver applied
PM00002879,L0003790,C002642,2025/10/04 08:11:02,452.25,273.13,179.12,50.0,failed,UPI,R474386,INR,,Branch,Auto-debit
PM00002880,L0003370,C001258,26-Nov-2024 01:40,418.2,136.04,282.16,0.0,failed,CASH,R163481,EUR,60.0,Online,On-time
PM00002881,L0003006,C001572,2024-08-19,389.06,270.99,118.07,0.0,SUCCESS,CARD,R846081,EUR,0.0,BRANCH,Auto-debit
PM00002882,L0007379,C006499,04-Jun-2025 09:50,257.08,93.45,163.63,10.0,Success,NETBANKING,R861837,INR,0.0,Branch,On-time
PM00002883,L0009584,C000324,2025-03-13,370.07,163.51,206.56,0.0,Reversed,WALLET,R899629,INR,5.0,BRANCH,Waiver applied
PM00002884,L0003222,C007157,12-16-2023,382.82,136.38,246.44,0.0,failed,CASH,R717922,USD,60.0,Online,Auto-debit
PM00002885,L0001574,C002797,27-May-2025 06:48,140.47,73.57,66.9,0.0,Failed,CASH,R366824,USD,0.0,Partner,Waiver applied
PM00002886,L0004464,C003785,03-23-2024,378.69,177.28,201.41,0.0,failed,CASH,R651343,USD,60.0,Agent,Waiver applied
PM00002887,L0002338,C005091,21-Sep-2025 10:20,256.62,204.73,51.89,0.0,SUCCESS,CASH,R924296,USD,0.0,Partner,On-time
PM00002888,L0001778,C007885,"Jul 26, 2024",339.67,144.95,194.72,0.0,Pending,WALLET,R497280,USD,5.0,Branch,Auto-debit
PM00002889,L0003926,C004731,2024-09-03,141.51,45.02,96.49,0.0,SUCCESS,CASH,R994435,USD,10.0,BRANCH,Partial payment
PM00002890,L0000828,C001910,2024/05/14 18:32:31,155.77,112.62,43.15,0.0,failed,NETBANKING,R526574,EUR,0.0,Branch,On-time
PM00002891,L0004023,C000970,10/06/2024,339.87,244.13,95.74,10.0,Failed,CASH,,EUR,0.0,MobileApp,Manual payment
PM00002892,L0007139,C002109,2025/03/07 05:18:45,170.05,60.39,109.66,50.0,failed,CASH,R891857,EUR,10.0,BRANCH,Auto-debit
PM00002893,L0009249,C007411,"Jun 01, 2024",270.47,113.82,156.65,10.0,Pending,CARD,R170725,INR,0.0,Agent,Waiver applied
PM00002894,L0005052,C006992,06-29-2025,133.86,87.43,46.43,0.0,SUCCESS,NETBANKING,R416811,INR,60.0,BRANCH,Waiver applied
PM00002895,L0002395,C005260,10-Oct-2025 10:28,79.72,53.17,26.55,0.0,Failed,NETBANKING,R420832,USD,10.0,Partner,Auto-debit
PM00002896,L0000499,C001455,11-20-2024,219.68,131.18,88.5,0.0,failed,NETBANKING,R310758,USD,5.0,BRANCH,Waiver applied
PM00002897,L0008127,C003191,02-Nov-2025 14:01,268.89,126.2,142.69,0.0,SUCCESS,CARD,R340795,EUR,5.0,Branch,Manual payment
PM00002898,L0000316,C000307,11/02/2025,55.95,28.25,27.7,0.0,Pending,UPI,R633270,EUR,0.0,Branch,Waiver applied
PM00002899,L0006069,C002147,"Feb 19, 2024",103.21,45.17,58.04,0.0,Success,CARD,R619638,USD,0.0,Agent,Waiver applied
PM00002900,L0007128,C007319,2025-06-09,213.33,121.01,92.32,10.0,Pending,CARD,R989605,EUR,0.0,Online,Manual payment
PM00002901,L0008660,C004490,25-Sep-2024 16:48,331.42,224.66,106.76,10.0,Success,CASH,R609600,EUR,0.0,Online,Auto-debit
PM00002902,L0007078,C003976,2025-09-08,348.21,129.9,218.31,50.0,Pending,CARD,R615816,INR,0.0,BRANCH,Manual payment
PM00002903,L0002528,C005971,05/12/2024,258.58,156.44,102.14,50.0,SUCCESS,UPI,R413091,EUR,30.0,Branch,Waiver applied
PM00002904,L0008606,C005485,2024/09/02 04:18:52,346.45,149.01,197.44,0.0,failed,NETBANKING,R292700,INR,0.0,Partner,Auto-debit
PM00002905,L0005619,C002242,30-Jun-2024 11:02,109.18,84.07,25.11,0.0,SUCCESS,CASH,R686781,USD,5.0,BRANCH,Waiver applied
PM00002906,L0008978,C002300,06-18-2025,404.02,207.34,196.68,0.0,Pending,NETBANKING,R652683,EUR,10.0,Agent,Waiver applied
PM00002907,L0003549,C002660,26/05/2025,305.47,113.34,192.13,50.0,SUCCESS,NETBANKING,R557085,EUR,60.0,Branch,On-time
PM00002908,L0004612,C001610,"Dec 18, 2023",187.6,81.44,106.16,0.0,SUCCESS,NETBANKING,,USD,0.0,Agent,Auto-debit
PM00002909,L0000660,C003058,"Jul 11, 2025",362.14,126.39,235.75,0.0,Reversed,UPI,R434855,EUR,0.0,Agent,Auto-debit
PM00002910,L0003598,C004958,03-23-2024,412.05,133.09,278.96,0.0,failed,WALLET,R849544,INR,5.0,Branch,Waiver applied
PM00002911,L0002175,C007984,08-31-2025,105.74,70.46,35.28,0.0,Reversed,CASH,,INR,5.0,Branch,Waiver applied
PM00002912,L0008499,C007972,30/11/2024,283.64,157.44,126.2,0.0,Reversed,NETBANKING,,INR,0.0,MobileApp,Waiver applied
PM00002913,L0006042,C001090,15-Jul-2025 18:14,161.2,48.92,112.28,10.0,Reversed,NETBANKING,R689746,EUR,5.0,Online,Partial payment
PM00002914,L0008971,C006198,2025/09/30 23:05:53,342.96,172.31,170.65,0.0,Failed,CASH,R534784,USD,0.0,MobileApp,Partial payment
PM00002915,L0002234,C004241,2024/12/10 21:53:30,265.08,101.61,163.47,10.0,Pending,CASH,R588754,EUR,60.0,Branch,Auto-debit
PM00002916,L0002379,C007697,"Mar 05, 2025",373.09,281.55,91.54,10.0,Failed,CASH,R843274,EUR,10.0,Partner,Auto-debit
PM00002917,L0007818,C006111,12-23-2024,,66.13,121.22,10.0,failed,CARD,R183350,USD,5.0,Agent,Partial payment
PM00002918,L0003502,C000683,21/03/2025,305.72,211.35,94.37,50.0,Pending,CARD,R714132,EUR,10.0,BRANCH,Auto-debit
PM00002919,L0002627,C007273,"Sep 11, 2024",458.39,245.06,213.33,0.0,failed,WALLET,R232186,INR,10.0,Branch,Partial payment
PM00002920,L0003557,C007948,14-May-2024 09:38,411.99,269.09,142.9,10.0,Failed,CARD,R809763,EUR,0.0,Branch,Auto-debit
PM00002921,L0002094,C002194,2024/12/30 10:24:10,225.9,92.73,133.17,0.0,Success,CARD,R481786,INR,5.0,BRANCH,On-time
PM00002922,L0002785,C003759,02/01/2025,396.07,300.75,95.32,10.0,Failed,WALLET,R174067,EUR,30.0,Agent,Manual payment
PM00002923,L0000205,C000585,2025-07-14,242.87,125.07,117.8,50.0,Reversed,CASH,R631805,EUR,0.0,Online,On-time
PM00002924,L0005236,C005019,2023/12/30 15:02:45,333.55,152.23,181.32,0.0,SUCCESS,UPI,R392345,EUR,0.0,Partner,Waiver applied
PM00002925,L0002120,C001714,2024-06-07,230.25,127.04,103.21,0.0,SUCCESS,CASH,R575960,EUR,0.0,Branch,Partial payment
PM00002926,L0000333,C003190,2025/10/11 06:46:00,,156.59,84.94,20.0,Success,NETBANKING,R663877,USD,60.0,MobileApp,Manual payment
PM00002927,L0006327,C000644,24-May-2024 21:57,243.0,76.97,166.03,0.0,Reversed,UPI,R926515,EUR,60.0,MobileApp,On-time
PM00002928,L0009776,C001103,2024/02/27 06:38:42,56.14,17.8,38.34,0.0,Success,UPI,R712387,USD,10.0,Online,On-time
PM00002929,L0009535,C003983,08-Oct-2025 03:14,93.88,32.16,61.72,0.0,Pending,UPI,R675214,EUR,30.0,Partner,Manual payment
PM00002930,L0005210,C002819,"Feb 23, 2024",102.89,65.86,37.03,0.0,Pending,WALLET,R747168,USD,10.0,Online,Auto-debit
PM00002931,L0003643,C003812,2025-06-22,191.58,68.71,122.87,50.0,Reversed,NETBANKING,R914331,USD,30.0,Agent,On-time
PM00002932,L0009580,C000603,2024-09-03,219.04,122.6,96.44,0.0,failed,CARD,R641584,INR,5.0,Agent,Manual payment
PM00002933,L0002500,C001047,03-20-2024,,121.94,187.91,50.0,SUCCESS,CASH,R937209,INR,0.0,Online,Waiver applied
PM00002934,L0002706,C002386,11/06/2025,183.15,117.04,66.11,20.0,Failed,,R863817,INR,30.0,MobileApp,Partial payment
PM00002935,L0005349,C000943,31-Dec-2024 04:23,256.99,185.43,71.56,0.0,failed,WALLET,R986720,USD,10.0,Online,On-time
PM00002936,L0009569,C000774,02-02-2025,213.39,142.65,70.74,0.0,Reversed,CASH,R581433,USD,0.0,MobileApp,On-time
PM00002937,L0002811,C006378,2025-08-20,290.14,162.06,128.08,50.0,SUCCESS,UPI,R662995,INR,60.0,Partner,Manual payment
PM00002938,L0009421,C007964,05-29-2024,160.6,99.75,60.85,0.0,Reversed,NETBANKING,R574664,EUR,0.0,Online,Waiver applied
PM00002939,L0009386,C003274,2025/04/23 18:11:58,275.73,145.41,130.32,0.0,failed,CASH,,USD,30.0,MobileApp,Manual payment
PM00002940,L0003575,C007795,2024/07/30 20:34:05,194.42,107.86,86.56,0.0,Reversed,UPI,,EUR,30.0,Agent,Partial payment
PM00002941,L0006693,C007947,2025-07-28,371.38,226.99,144.39,10.0,Pending,CARD,R549760,USD,5.0,Partner,Manual payment
PM00002942,L0006843,C002753,2024/06/20 05:17:00,258.0,118.66,139.34,0.0,Success,WALLET,R298083,USD,0.0,Online,Auto-debit
PM00002943,L0003506,C001866,05-02-2025,138.18,107.61,30.57,0.0,failed,CASH,R184053,INR,0.0,MobileApp,Manual payment
PM00002944,L0003675,C005679,07/06/2025,277.8,135.97,141.83,20.0,Pending,NETBANKING,R632492,EUR,0.0,Agent,Auto-debit
PM00002945,L0001723,C001249,2024-08-22,386.31,295.13,91.18,10.0,SUCCESS,UPI,R823597,INR,0.0,Branch,On-time
PM00002946,L0007006,C004645,08-13-2024,211.58,144.42,67.16,20.0,failed,CASH,R225018,EUR,5.0,BRANCH,Manual payment
PM00002947,L0008005,C003624,19/04/2025,214.63,105.67,108.96,0.0,Failed,CARD,R734967,EUR,30.0,Online,Partial payment
PM00002948,L0007162,C004269,29-Sep-2024 14:38,0.0,0.0,0.0,0.0,SUCCESS,NETBANKING,R760249,INR,5.0,MobileApp,Partial payment
PM00002949,L0001669,C003137,09-01-2025,390.8,170.58,220.22,20.0,Failed,CARD,R352744,INR,0.0,Online,Partial payment
PM00002950,L0008922,C000007,01-09-2024,,32.14,17.42,20.0,failed,UPI,R907581,EUR,30.0,MobileApp,Waiver applied
PM00002951,L0005581,C006808,2025-05-06,129.6,57.07,72.53,50.0,Reversed,NETBANKING,R565071,INR,60.0,Agent,Partial payment
PM00002952,L0005106,C003230,"Jul 11, 2025",307.45,218.43,89.02,20.0,failed,UPI,R930231,EUR,10.0,Online,On-time
PM00002953,L0003749,C003332,16-Jun-2024 11:48,406.81,153.38,253.43,50.0,failed,CASH,R869340,INR,5.0,MobileApp,Partial payment
PM00002954,L0001291,C005530,11-10-2023,494.28,381.55,112.73,10.0,Reversed,CARD,R491579,EUR,5.0,BRANCH,Auto-debit
PM00002955,L0008401,C001061,08-16-2024,213.1,69.71,143.39,0.0,SUCCESS,WALLET,,INR,5.0,MobileApp,Auto-debit
PM00002956,L0004989,C000086,2025-01-22,382.64,120.5,262.14,0.0,Reversed,NETBANKING,R872305,USD,0.0,Online,Auto-debit
PM00002957,L0006723,C000993,"Sep 18, 2025",211.25,76.05,135.2,0.0,Failed,NETBANKING,R247448,EUR,10.0,Branch,Manual payment
PM00002958,L0001115,C003240,12-Mar-2025 23:54,229.35,125.03,104.32,0.0,SUCCESS,NETBANKING,R735416,INR,5.0,MobileApp,Partial payment
PM00002959,L0000879,C005044,2024/12/21 23:10:46,212.81,159.43,53.38,50.0,Failed,WALLET,R152638,EUR,0.0,BRANCH,Manual payment
PM00002960,L0008746,C005082,17/12/2024,158.32,49.1,109.22,10.0,Failed,WALLET,R749229,INR,30.0,Partner,Auto-debit
PM00002961,L0001564,C001420,08-30-2025,370.83,290.46,80.37,0.0,SUCCESS,CASH,,INR,0.0,MobileApp,Auto-debit
PM00002962,L0001560,C003514,05-12-2024,386.73,147.8,238.93,0.0,Reversed,CASH,R228684,USD,5.0,Agent,Auto-debit
PM00002963,L0002224,C004307,18-Jul-2025 09:35,210.28,90.69,119.59,20.0,Reversed,CARD,R554712,INR,5.0,Agent,Manual payment
PM00002964,L0008287,C000588,22/11/2024,259.14,192.99,66.15,50.0,Pending,NETBANKING,R808596,EUR,5.0,Branch,Partial payment
PM00002965,L0008448,C002938,05-Sep-2024 09:46,128.37,63.05,65.32,0.0,Reversed,NETBANKING,R485865,INR,0.0,Agent,Manual payment
PM00002966,L0009751,C001925,01/04/2024,,199.37,84.45,20.0,Success,CASH,R106509,USD,,Online,Manual payment
PM00002967,L0009045,C005272,2024/08/26 07:47:42,358.44,190.76,167.68,0.0,Failed,NETBANKING,R147185,INR,5.0,BRANCH,Waiver applied
PM00002968,L0003695,C005513,07-10-2024,59.29,37.14,22.15,0.0,failed,NETBANKING,,USD,0.0,Branch,Auto-debit
PM00002969,L0007046,C000053,"Mar 24, 2025",281.34,162.95,118.39,0.0,Reversed,UPI,R897525,INR,0.0,BRANCH,Waiver applied
PM00002970,L0005883,C003984,18/09/2025,289.47,196.24,93.23,20.0,Reversed,CARD,R198399,INR,30.0,MobileApp,Auto-debit
PM00002971,L0007981,C001295,2024-05-09,264.94,167.42,97.52,20.0,failed,CASH,R575841,INR,60.0,MobileApp,Auto-debit
PM00002972,L0003261,C003857,2025-02-16,322.32,257.24,65.08,0.0,Pending,CASH,R903429,INR,0.0,MobileApp,Auto-debit
PM00002973,L0004797,C003270,"Dec 10, 2024",50938.50468912679,186.52,191.76,10.0,Reversed,NETBANKING,R712037,EUR,10.0,Agent,Waiver applied
PM00002974,L0002217,C004863,26-Apr-2024 13:01,154.53,70.83,83.7,50.0,Success,CASH,R380986,EUR,0.0,Online,Manual payment
PM00002975,L0008928,C002128,07-10-2024,279.16,169.58,109.58,10.0,Pending,CASH,R646258,USD,0.0,BRANCH,Partial payment
PM00002976,L0007602,C001718,22-Jul-2025 08:58,155.69,69.83,85.86,0.0,Success,WALLET,R867866,USD,0.0,Online,Waiver applied
PM00002977,L0006158,C000530,24/10/2024,167.46,74.17,93.29,10.0,SUCCESS,CARD,R756482,INR,5.0,MobileApp,Auto-debit
PM00002978,L0009742,C002875,28/02/2025,168.42,52.22,116.2,0.0,Reversed,UPI,R581057,USD,5.0,MobileApp,Waiver applied
PM00002979,L0007462,C001309,05-07-2025,329.39,197.47,131.92,0.0,Success,UPI,R489033,EUR,10.0,Partner,Manual payment
PM00002980,L0005123,C003720,04-19-2024,398.74,220.28,178.46,50.0,SUCCESS,NETBANKING,R294863,EUR,0.0,MobileApp,Manual payment
PM00002981,L0001169,C003487,2024/12/16 14:55:28,78.61,35.63,42.98,0.0,Success,WALLET,R229455,INR,0.0,MobileApp,On-time
PM00002982,L0002108,C006621,2025/03/19 01:32:42,406.14,286.57,119.57,0.0,Pending,CASH,R242579,USD,0.0,BRANCH,Manual payment
PM00002983,L0006158,C002456,10-18-2025,309.14,106.82,202.32,20.0,Reversed,CARD,R662136,USD,30.0,Partner,Partial payment
PM00002984,L0005638,C001668,2023/11/08 10:03:41,95.63,53.45,42.18,0.0,SUCCESS,CARD,R426668,INR,0.0,Agent,On-time
PM00002985,L0008665,C006856,05/05/2025,350.3,123.23,227.07,10.0,Success,CASH,R849758,EUR,0.0,Agent,Waiver applied
PM00002986,L0007064,C001414,18/06/2025,210.37,75.58,134.79,0.0,failed,NETBANKING,R269045,USD,60.0,Online,Auto-debit
PM00002987,L0001458,C003572,2025-03-06,159.56,87.88,71.68,0.0,Failed,CASH,R576725,EUR,30.0,MobileApp,Waiver applied
PM00002988,L0005483,C006796,06/08/2024,365.05,170.07,194.98,0.0,failed,UPI,R169388,EUR,30.0,Partner,On-time
PM00002989,L0009227,C002249,2025/07/21 15:14:39,0.0,0.0,0.0,0.0,Success,CARD,R653987,EUR,0.0,Partner,Partial payment
PM00002990,L0001370,C001580,06-Jun-2025 20:39,477.66,246.74,230.92,0.0,SUCCESS,WALLET,R923377,EUR,0.0,BRANCH,Manual payment
PM00002991,L0007772,C004034,10-07-2024,306.66,112.09,194.57,0.0,Reversed,WALLET,R906369,INR,60.0,MobileApp,Manual payment
PM00002992,L0005357,C002888,"Oct 06, 2024",585.41,444.73,140.68,50.0,Pending,CASH,R787230,EUR,5.0,BRANCH,Auto-debit
PM00002993,L0007047,C006471,02/05/2024,268.27,173.28,94.99,20.0,Failed,WALLET,,INR,0.0,Online,Waiver applied
PM00002994,L0000487,C002023,"Oct 30, 2025",474.52,147.61,326.91,20.0,failed,UPI,R857077,INR,5.0,Online,Waiver applied
PM00002995,L0000360,C006666,"Jan 22, 2024",304.69,178.29,126.4,0.0,SUCCESS,CARD,R807509,INR,10.0,Branch,On-time
PM00002996,L0007805,C006801,2023/12/02 12:22:23,291.06,168.15,122.91,0.0,Success,WALLET,R428158,USD,10.0,Agent,Manual payment
PM00002997,L0003153,C005098,"Oct 02, 2025",330.65,200.15,130.5,0.0,Failed,CASH,R789868,INR,986.2829421735717,MobileApp,Auto-debit
PM00002998,L0009055,C001041,19-Feb-2025 10:05,278.73,136.08,142.65,0.0,failed,CASH,R223198,EUR,0.0,MobileApp,Partial payment
PM00002999,L0001283,C002243,"Mar 30, 2025",307.44,184.87,122.57,0.0,Reversed,WALLET,R796027,USD,5.0,MobileApp,On-time
PM00003000,L0000874,C005578,"Apr 12, 2025",85.76,64.67,21.09,0.0,SUCCESS,CARD,R434508,EUR,60.0,BRANCH,Auto-debit
