Channel,City,Currency,CustomerID,Device,Discount,FraudFlag,LoanID,Merchant,PaymentMethod,ProductCategory,Quantity,Region,SKU,Timestamp,TotalAmount,TransactionID,UnitPrice
Online,paris,USD,CUST004226,POS,0.23,false,LN004226,Flipkart,Cash,Apparel,1,LATAM,APP-615822,2023-11-12,108925.25,TX006324,0
In-Store,AHMEDABAD,EUR,CUST000095,Web,0.17,false,LN007550,Amazon,Upi,Electronics,1,Emea,ELE-855169,2022-08-30,34592.65,TX002364,117045.78
Mobile,MADRID,EUR,CUST007739,Web,0.16,false,LN006722,Walmart,Card,Home,2,Emea,HOM-972819,2024-10-25,57668.21,TX006011,145935.83
Mobile,new york,USD,CUST002695,iOS,0.26,false,LN003889,Reliance Retail,Cash,Apparel,1,Amer,APP-931856,2020-01-18,102163.93,TX006489,138059.37
In-Store,Pune,INR,CUST008328,Android,0.04,false,LN006938,Noon,Card,Toys,1,apac,TOY-103263,2023-02-11,225036.59,TX004267,95630.9
Mobile,dubai,AED,CUST001141,Android,0.15,false,LN000132,DMart,Upi,Electronics,1,Mea,ELE-506565,2020-09-05,89839.47,TX001213,105693.49
In-Store,HYDERABAD,INR,CUST004942,iOS,0.2,false,LN006303,Noon,Auto-debit,Apparel,1,Apac,APP-327736,2019-03-07,113769.3,TX004487,142211.63
In-Store,Chennai,USD,CUST002318,POS,0.27,false,LN005197,IKEA,Upi,Grocery,1,AMER,GRO-256678,2023-02-11,55738.6,TX005593,76354.24
Mobile,SAN FRANCISCO,INR,CUST006308,POS,0.25,false,LN005249,Walmart,Auto-debit,Toys,2,Apac,TOY-378493,2023-02-11,126809.64,TX004960,72583.79
Mobile,san francisco,USD,CUST004520,Android,0.13,false,LN005586,Flipkart,Upi,Books,2,Latam,BOO-124788,2023-08-23,52520.58,TX004435,30184.24
In-Store,berlin,EUR,CUST001100,Web,0.4,false,LN000781,BestBuy,Cash,Beauty,5,Emea,BEA-452250,2023-12-30,238102.44,TX007631,79367.48
Mobile,PUNE,EUR,CUST000808,iOS,0.19,false,LN003029,Flipkart,Upi,Books,1,emea,BOO-266459,2019-03-21,120974.84,TX004177,149351.65
Mobile,LONDON,AED,CUST004202,Web,0.26,false,LN009848,Carrefour,Upi,Grocery,1,mea,GRO-184844,2019-08-24,32019.12,TX006259,43269.08
Mobile,Pune,AED,CUST000515,Web,0.22,false,LN007204,Reliance Retail,Auto-debit,Electronics,1,Mea,ELE-208603,2023-02-11,101369.31,TX003335,129960.65
Mobile,mumbai,EUR,CUST006506,POS,0.31,false,LN005692,Myntra,Auto-debit,Beauty,2,emea,BEA-110185,2023-02-11,20973.56,TX006501,15198.23
Mobile,TORONTO,INR,CUST008638,POS,0.01,false,LN002525,Noon,Upi,Apparel,1,apac,APP-971552,2022-01-29,140734.16,TX003040,142155.72
Mobile,Hyderabad,INR,CUST001087,Android,0.03,false,LN002200,Walmart,Cash,Automotive,1,apac,AUT-352846,2020-12-22,112033.42,TX002284,115498.37
Mobile,DUBAI,INR,CUST004403,Web,0.3,false,LN003629,Noon,Card,Automotive,1,apac,AUT-759525,2022-07-11,54056.18,TX001375,77223.11
Mobile,Hyderabad,EUR,CUST001473,Android,0.35,false,LN009427,Flipkart,Auto-debit,Electronics,2,EMEA,ELE-921876,2019-09-21,175296.16,TX001832,134843.2
Online,Pune,USD,CUST005858,POS,0.16,false,LN003275,IKEA,Netbanking,Electronics,2,AMER,ELE-789086,2020-08-08,87230.66,TX009918,51923.01
In-Store,San Francisco,AED,CUST008017,iOS,0.05,false,LN001083,DMart,Card,Automotive,2,Mea,AUT-656910,2021-04-17,136973.35,TX003674,78716.78
Mobile,PARIS,USD,CUST009605,Android,0.02,false,LN005442,Reliance Retail,Neft,Beauty,1,latam,BEA-191205,2023-02-11,1744.09,TX004779,1779.68
Online,hyderabad,EUR,CUST008817,POS,0.35,false,LN009355,IKEA,Auto-debit,Toys,1,Emea,TOY-939778,2021-03-11,38380.76,TX006031,59047.33
Mobile,pune,EUR,CUST008371,iOS,0.15,false,LN009452,Reliance Retail,Upi,Beauty,1,emea,BEA-475051,2022-09-13,9003.55,TX005999,10592.41
Online,LONDON,USD,CUST007742,Android,0.08,false,LN008411,Reliance Retail,Auto-debit,Toys,3,Latam,TOY-270110,2022-11-06,109392.49,TX003661,39634.96
Mobile,delhi,EUR,CUST008871,Android,0.01,false,LN004971,Noon,Auto-debit,Beauty,2,emea,BEA-331601,2022-04-03,12846.23,TX000389,16706.06
In-Store,ahmedabad,USD,CUST001948,POS,0.19,false,LN008895,Walmart,Upi,Grocery,0,latam,GRO-273737,2023-02-11,55304.9,TX002410,72166.59
Online,DELHI,USD,CUST003961,POS,0.04,false,LN001926,Myntra,Cash,Home,1,AMER,HOM-953456,2020-07-24,75109.1,TX009580,78238.65
Mobile,DUBAI,EUR,CUST009267,POS,0.02,false,LN004848,DMart,Card,Apparel,3,EMEA,APP-825144,2023-02-11,281481.8,TX008915,95742.11
In-Store,new york,USD,CUST002501,Android,0.05,false,LN002054,Flipkart,Netbanking,Home,2,LATAM,HOM-338240,2022-05-14,160982.36,TX002395,96578.83
Online,HYDERABAD,INR,CUST002930,POS,0.39,true,LN007071,BestBuy,Netbanking,Beauty,1,apac,BEA-126606,2021-11-23,67815.21,TX006818,111172.47
Online,MADRID,USD,CUST002471,POS,0.34,false,LN008459,IKEA,Upi,Electronics,1,amer,ELE-712936,2020-03-01,46847.53,TX007620,70981.1
Online,london,INR,CUST009010,POS,0.21,false,LN002630,Carrefour,Cash,Books,1,APAC,BOO-770995,2025-09-20,59225.27,TX004887,41790.33
In-Store,Berlin,EUR,CUST009212,Web,0.37,false,LN004404,Reliance Retail,Netbanking,Automotive,1,emea,AUT-736397,2021-02-20,89299.04,TX009850,141744.51
Mobile,CHENNAI,EUR,CUST005722,Android,0.14,false,LN009264,Amazon,Netbanking,Grocery,1,emea,GRO-732956,2025-01-25,47262.51,TX001535,87009.58
Mobile,LONDON,AED,CUST001871,Android,0.01,false,LN002087,Flipkart,Netbanking,Grocery,1,MEA,GRO-883982,2019-12-20,3480.53,TX009215,1329.5
Mobile,Sao Paulo,INR,CUST000581,iOS,0.27,false,LN009376,Amazon,Netbanking,Automotive,3,apac,AUT-967488,2023-02-11,57928.87,TX003424,26451.54
Online,San Francisco,AED,CUST005223,POS,0.27,false,LN002437,Carrefour,Cash,Home,1,mea,HOM-348797,2024-11-28,74902.39,TX001023,102606.01
In-Store,chennai,AED,CUST000880,iOS,0.2,false,LN003813,Flipkart,Auto-debit,Electronics,1,mea,ELE-172926,2022-12-29,26604,TX007623,33255
In-Store,bengaluru,AED,CUST008511,Android,0.1,false,LN004047,Reliance Retail,Cash,Automotive,2,Mea,AUT-778560,2023-02-11,196188.08,TX001944,108993.38
Mobile,PUNE,INR,CUST009410,iOS,0.09,false,LN009289,Amazon,Cash,Grocery,1,Apac,GRO-844359,2024-08-31,85747.72,TX000450,94228.26
Online,Paris,USD,CUST000052,POS,0.15,false,LN008651,IKEA,Auto-debit,Toys,1,LATAM,TOY-445573,2021-10-13,-9999.99,TX001880,15896.04
Mobile,hyderabad,USD,CUST007504,iOS,0.01,false,LN001901,IKEA,Neft,Apparel,1,amer,APP-638157,2023-02-11,9798.3,TX001363,141691.49
In-Store,CHENNAI,AED,CUST009989,Web,0.14,false,LN008107,Reliance Retail,Netbanking,Toys,1,mea,TOY-257240,2023-02-11,239717.26,TX003788,32594.75
Mobile,ahmedabad,INR,CUST001393,Web,0.17,false,LN002137,Myntra,Auto-debit,Apparel,1,apac,APP-793463,2024-10-14,55011.3,TX006465,66278.67
Online,Bengaluru,INR,CUST005725,Android,0.16,false,LN005899,Amazon,Netbanking,Home,1,APAC,HOM-981096,2020-01-13,45077.78,TX006755,53664.02
In-Store,New York,USD,CUST007666,Web,0.39,false,LN005868,Flipkart,Cash,Books,1,latam,BOO-182444,2023-02-11,12610.14,TX004802,20672.36
Online,San Francisco,INR,CUST006387,POS,0.23,false,LN002140,Flipkart,Cash,Electronics,3,APAC,ELE-130755,2025-03-02,122884.86,TX005345,53196.91
Online,london,USD,CUST001656,Android,0.28,false,LN006702,Carrefour,Upi,Grocery,4,Amer,GRO-885937,2019-08-14,258695.34,TX008790,89824.77
Mobile,LONDON,USD,CUST000163,iOS,0.3,false,LN007169,Amazon,Neft,Apparel,3,amer,APP-767121,2022-11-03,160105.36,TX004803,76240.65
In-Store,HYDERABAD,INR,CUST006454,POS,0.02,false,LN006843,Walmart,Cash,Toys,1,APAC,TOY-895533,2023-10-13,94035.87,TX006182,95954.97
In-Store,chennai,EUR,CUST007992,POS,0.4,false,LN003256,Flipkart,Netbanking,Toys,0,Emea,TOY-967331,2021-09-10,243894.47,TX005169,135496.93
In-Store,berlin,AED,CUST005810,Web,0,false,LN000427,Myntra,Cash,Home,5,Mea,HOM-268262,2024-04-14,129362.35,TX007976,19866.96
Mobile,DUBAI,EUR,CUST008191,POS,0.12,false,LN001560,Carrefour,Cash,Toys,1,emea,TOY-554760,2021-03-11,111628.72,TX002602,126850.82
Online,CHENNAI,USD,CUST007797,Web,0.2,false,LN003927,Noon,Netbanking,Electronics,1,amer,ELE-569050,2019-10-26,194096.2,TX008004,120507.66
Mobile,DELHI,AED,CUST007286,Web,0.02,false,LN001219,Amazon,Auto-debit,Grocery,3,MEA,GRO-632927,2020-08-25,232843.97,TX006748,79198.63
Mobile,NEW YORK,USD,CUST000998,Android,0.13,false,LN007051,Reliance Retail,Upi,Electronics,2,Latam,ELE-133785,2019-02-23,112388.3,TX003739,99579.69
In-Store,TORONTO,INR,CUST001297,iOS,0.38,false,LN005778,Amazon,Upi,Books,1,apac,BOO-914442,2020-05-30,72119.96,TX003036,116322.51
In-Store,Madrid,AED,CUST004818,Android,0.16,false,LN004334,IKEA,Cash,Books,3,mea,BOO-903380,2023-08-08,243846.69,TX009635,96764.56
Mobile,NEW YORK,AED,CUST001871,Web,0.39,false,LN006292,Amazon,Upi,Beauty,3,mea,BEA-275896,2020-03-19,239329.96,TX006154,130781.4
In-Store,Chennai,USD,CUST009946,iOS,0.05,false,LN002868,Amazon,Netbanking,Beauty,1,AMER,BEA-779030,2023-02-11,135573.1,TX000898,131210.9
Mobile,berlin,USD,CUST008211,iOS,0.15,false,LN002799,Reliance Retail,Cash,Beauty,3,Amer,BEA-468488,2023-02-11,61931.31,TX007446,24286.79
Mobile,Pune,USD,CUST003712,POS,0.34,false,LN005452,Myntra,Card,Grocery,3,Latam,GRO-243163,2020-03-20,250915.26,TX007996,126724.88
Online,Mumbai,EUR,CUST008765,Android,0.01,false,LN007834,Noon,Neft,Grocery,1,Emea,GRO-508410,2023-12-11,153889.17,TX005906,89633.67
In-Store,SAN FRANCISCO,AED,CUST002579,POS,0.24,false,LN006304,Amazon,Netbanking,Electronics,4,mea,ELE-806920,2023-02-11,39827.56,TX000774,13101.17
In-Store,Berlin,EUR,CUST009190,POS,0.2,false,LN009278,Amazon,Cash,Electronics,1,Emea,ELE-402818,2023-02-11,3666.91,TX001170,4583.64
In-Store,dubai,EUR,CUST007056,iOS,0.37,false,LN005729,Myntra,Auto-debit,Home,2,emea,HOM-489143,2023-02-11,125689.87,TX002226,115927.82
In-Store,Dubai,EUR,CUST000721,Web,0.27,false,LN003520,Noon,Auto-debit,Electronics,1,emea,ELE-811797,2021-08-02,98092.89,TX009113,134373.82
In-Store,Toronto,USD,CUST009190,Android,0.09,false,LN006332,Reliance Retail,Auto-debit,Automotive,1,amer,AUT-301516,2025-08-05,130133.59,TX002770,143003.95
Online,bengaluru,EUR,CUST005547,Android,0.12,false,LN004303,Carrefour,Auto-debit,Toys,3,EMEA,TOY-757233,2019-02-27,215193.98,TX000423,81512.87
In-Store,san francisco,EUR,CUST003999,POS,0.12,false,LN009773,Myntra,Cash,Books,1,Emea,BOO-406462,2025-09-02,45005.16,TX007209,51142.23
Online,LONDON,AED,CUST008559,POS,0.34,false,LN005566,Flipkart,Neft,Automotive,1,Mea,AUT-865195,2024-04-10,129363.35,TX009611,31085.81
Online,Doha,USD,CUST009921,Android,0.17,false,LN007143,Myntra,Neft,Electronics,1,latam,ELE-473914,2019-10-02,48917.78,TX000426,58937.09
In-Store,HYDERABAD,USD,CUST005200,iOS,0.08,false,LN004312,DMart,Netbanking,Home,3,latam,HOM-971109,2023-05-16,38462.61,TX008922,13935.73
Mobile,hyderabad,USD,CUST006329,iOS,0.24,false,LN000066,Reliance Retail,Netbanking,Beauty,1,latam,BEA-566503,2020-12-27,13567.06,TX009229,17851.39
In-Store,toronto,EUR,CUST008118,Android,0.17,false,LN007145,Carrefour,Auto-debit,Automotive,1,EMEA,AUT-497647,2023-08-27,101116.27,TX005694,121826.83
Mobile,BENGALURU,USD,CUST003397,Web,0.4,false,LN003150,IKEA,Netbanking,Books,1,latam,BOO-310425,2024-12-25,21016.61,TX003290,35027.68
Mobile,DELHI,USD,CUST007343,Web,0.09,false,LN006757,DMart,Netbanking,Home,3,latam,HOM-565774,2025-10-26,76125.7,TX008325,27884.87
In-Store,kolkata,USD,CUST004994,Web,0.11,true,LN008775,IKEA,Upi,Toys,1,Latam,TOY-930776,2023-02-11,98428.77,TX004772,110594.12
In-Store,San Francisco,INR,CUST000165,Android,0.06,false,LN005063,Reliance Retail,Neft,Beauty,1,APAC,BEA-199223,2023-02-11,101588.92,TX001938,108073.32
In-Store,Bengaluru,USD,CUST007401,POS,0.37,false,LN000685,BestBuy,Cash,Automotive,1,latam,AUT-895351,2025-09-29,7174.59,TX007166,11388.24
Online,SAN FRANCISCO,AED,CUST004418,Android,0.25,false,LN001415,Myntra,Neft,Home,1,mea,HOM-274083,2023-02-11,62292.92,TX009097,83057.22
Online,NEW YORK,INR,CUST002271,POS,0.17,false,LN009251,Amazon,Upi,Beauty,3,apac,BEA-291892,2019-10-08,295749.55,TX004396,118774.92
In-Store,CHENNAI,AED,CUST006306,Android,0.28,false,LN004709,Carrefour,Card,Home,1,MEA,HOM-783242,2023-02-11,-9999.99,TX002322,71663.44
In-Store,hyderabad,USD,CUST003288,Android,0.19,false,LN005112,Carrefour,Card,Electronics,2,Amer,ELE-260096,2020-01-19,215476.8,TX008576,133010.37
Online,Doha,AED,CUST000721,iOS,0.09,false,LN005472,Amazon,Cash,Toys,1,MEA,TOY-336588,2019-03-01,109745.11,TX006779,120599.02
Online,Hyderabad,EUR,CUST004784,Web,0.35,false,LN005001,BestBuy,Cash,Beauty,1,EMEA,BEA-414235,2023-02-11,34064.02,TX007087,52406.18
Online,BERLIN,AED,CUST003145,Android,0.29,false,LN008836,BestBuy,Netbanking,Apparel,1,MEA,APP-229853,2023-10-21,843.18,TX008324,1187.58
Mobile,london,AED,CUST009971,POS,0.1,false,LN001846,Noon,Auto-debit,Books,1,Mea,BOO-220351,2025-08-19,63370.82,TX000756,70412.02
Online,MADRID,AED,CUST005364,Android,0.07,false,LN001758,Myntra,Neft,Electronics,1,mea,ELE-953588,2023-02-11,0,TX002450,11450.1
Online,Sao Paulo,USD,CUST000678,Web,0.26,false,LN007481,IKEA,Card,Grocery,1,AMER,GRO-570943,2024-09-18,79331,TX009997,107204.06
Online,Dubai,EUR,CUST002676,Web,0.37,false,LN005206,Myntra,Cash,Beauty,1,emea,BEA-644026,2023-02-11,22378.99,TX003718,35522.2
In-Store,kolkata,AED,CUST008871,iOS,0.33,false,LN004971,DMart,Card,Grocery,1,MEA,GRO-390993,2022-01-13,39472.15,TX001574,58913.65
In-Store,Kolkata,INR,CUST009512,Android,0.05,false,LN004617,Flipkart,Upi,Toys,1,apac,TOY-221994,2023-02-11,52900.27,TX000319,55684.5
Online,Sao Paulo,EUR,CUST007162,Web,0.16,false,LN002697,Walmart,Card,Beauty,3,Emea,BEA-324692,2021-03-08,189070.12,TX009665,11359.06
Online,delhi,AED,CUST009152,Web,0.22,false,LN002532,Noon,Card,Beauty,3,Mea,BEA-506094,2022-02-26,218931.5,TX008062,93560.47
In-Store,SAN FRANCISCO,USD,CUST009996,Web,0.02,false,LN000190,Reliance Retail,Upi,Grocery,1,Amer,GRO-510408,2022-08-01,245838.1,TX009048,54873.95
In-Store,SAO PAULO,EUR,CUST009892,POS,0.12,false,LN003469,Walmart,Card,Toys,0,emea,TOY-787491,2023-02-11,4690.84,TX004703,1066.1
In-Store,TORONTO,USD,CUST009773,iOS,0.31,false,LN002128,BestBuy,Cash,Grocery,3,amer,GRO-493796,2019-07-15,39877.84,TX004065,59917.58
Mobile,Sao Paulo,EUR,CUST008635,Web,0.16,false,LN006394,Myntra,Cash,Toys,1,Emea,TOY-692432,2024-01-16,125653.69,TX004004,149587.73
Online,Dubai,INR,CUST006308,Web,0.35,false,LN005249,Noon,Card,Grocery,3,Apac,GRO-386889,2022-12-25,3354.68,TX006383,1720.35
Mobile,new york,EUR,CUST000636,Web,0.25,false,LN001468,Carrefour,Upi,Electronics,2,EMEA,ELE-388389,2025-06-19,214615.2,TX003604,143076.8
Mobile,MADRID,USD,CUST005662,Android,0.38,false,LN006459,Carrefour,Auto-debit,Toys,1,LATAM,TOY-694392,2024-01-13,43952.09,TX009329,70890.47
In-Store,MADRID,INR,CUST004149,Android,0.25,false,LN004185,BestBuy,Cash,Home,1,Apac,HOM-956645,2023-02-11,190571.62,TX000804,135961.62
Online,pune,INR,CUST002827,Web,0.4,false,LN008287,Myntra,Upi,Toys,3,apac,TOY-378219,2025-06-01,76469.85,TX009602,42483.25
Online,BERLIN,USD,CUST008943,iOS,0.22,false,LN009956,Carrefour,Neft,Electronics,1,LATAM,ELE-576452,2022-05-17,74232.77,TX003002,95170.22
In-Store,Sao Paulo,USD,CUST000305,Web,0.1,false,LN009718,Amazon,Card,Automotive,0,Latam,AUT-951470,2023-02-11,34974.5,TX002048,38860.55
In-Store,berlin,INR,CUST000927,iOS,0.29,false,LN007486,Myntra,Upi,Grocery,1,APAC,GRO-883850,2019-03-12,37087.94,TX009195,36114.33
In-Store,Sao Paulo,USD,CUST006584,iOS,0.13,false,LN002913,Myntra,Cash,Electronics,2,Amer,ELE-414583,2020-08-14,93201.36,TX000710,36892.47
Online,new york,AED,CUST002890,POS,0.32,false,LN002444,DMart,Neft,Electronics,4,mea,ELE-274211,2024-12-01,193282.38,TX002962,71059.7
In-Store,LONDON,USD,CUST005217,Android,0.01,false,LN009520,Amazon,Cash,Books,1,Latam,BOO-491316,2019-07-20,140882.7,TX002274,142305.76
Online,KOLKATA,INR,CUST000405,iOS,0.11,false,LN009967,Amazon,Netbanking,Apparel,4,apac,APP-837768,2020-08-10,44369.95,TX007413,40814.8
In-Store,HYDERABAD,USD,CUST009395,POS,0.13,false,LN002854,Carrefour,Card,Toys,0,Latam,TOY-844093,2025-07-22,24847.03,TX004087,28559.81
Online,MADRID,INR,CUST004372,Web,0.24,false,LN008047,Walmart,Neft,Automotive,2,APAC,AUT-407925,2022-02-06,-9999.99,TX006067,145796.15
Online,Berlin,INR,CUST005845,Web,0.04,false,LN005205,DMart,Cash,Automotive,2,Apac,AUT-163323,2021-07-26,66639.84,TX008225,85100.78
Online,madrid,USD,CUST004172,Web,0.29,false,LN009810,Amazon,Card,Automotive,1,Latam,AUT-771945,2023-02-11,79223.32,TX001809,111582.14
In-Store,London,INR,CUST005216,Android,0.1,false,LN000592,Walmart,Upi,Apparel,1,apac,APP-764598,2020-04-17,140904.28,TX009378,148214.16
In-Store,Toronto,EUR,CUST002047,POS,0.17,false,LN008975,BestBuy,Neft,Apparel,1,emea,APP-199309,2024-06-24,11474.87,TX009032,142819.55
Online,AHMEDABAD,INR,CUST005265,Web,0.2,false,LN003571,BestBuy,Card,Beauty,2,APAC,BEA-734136,2020-09-19,124324.77,TX004810,77702.98
Mobile,chennai,EUR,CUST006010,Web,0.28,false,LN007161,IKEA,Cash,Grocery,3,emea,GRO-601936,2023-02-11,57351.38,TX004131,60976.86
Mobile,Berlin,EUR,CUST008362,Android,0.09,false,LN009352,IKEA,Card,Toys,1,Emea,TOY-741042,2022-05-17,122357.57,TX008888,134458.87
Online,CHENNAI,INR,CUST001327,Android,0.18,false,LN002332,Walmart,Upi,Toys,3,apac,TOY-602236,2020-03-22,156152.94,TX005204,54738.44
In-Store,kolkata,AED,CUST004010,POS,0.32,false,LN002607,IKEA,Auto-debit,Toys,1,MEA,TOY-226612,2022-04-24,257399.51,TX009592,0.01
In-Store,AHMEDABAD,AED,CUST002491,Android,0.09,false,LN008252,Reliance Retail,Neft,Books,5,mea,BOO-711766,2022-06-29,104413.99,TX007124,22948.13
In-Store,Mumbai,INR,CUST007104,Android,0.15,false,LN006619,DMart,Netbanking,Home,5,apac,HOM-346313,2023-02-11,82448.17,TX008453,19399.57
In-Store,SAO PAULO,EUR,CUST005123,POS,0.01,false,LN000483,IKEA,Cash,Home,2,EMEA,HOM-651354,2021-08-15,26607.23,TX001929,57200.1
In-Store,BERLIN,AED,CUST000543,POS,0.33,false,LN002950,IKEA,Cash,Apparel,1,Mea,APP-626497,2023-02-11,99542.69,TX007395,148571.18
In-Store,CHENNAI,INR,CUST000771,iOS,0.14,false,LN009010,Noon,Card,Beauty,1,Apac,BEA-617906,2019-07-08,131959.91,TX006440,87849.8
Online,MUMBAI,EUR,CUST001474,POS,0.15,false,LN004928,Noon,Card,Automotive,1,emea,AUT-575715,2023-02-11,33272.84,TX002054,39144.52
In-Store,berlin,INR,CUST003306,Android,0.32,false,LN002419,Walmart,Cash,Electronics,1,APAC,ELE-177342,2020-02-27,96764.07,TX002672,142300.11
Mobile,Mumbai,USD,CUST005453,Android,0.3,false,LN000550,Reliance Retail,Netbanking,Books,1,Amer,BOO-107335,2019-05-06,2055.76,TX006199,101251.82
Online,Paris,USD,CUST006101,Web,0.06,false,LN008664,Flipkart,Auto-debit,Books,1,Latam,BOO-463403,2023-02-11,54217.48,TX008201,57678.17
Online,Chennai,USD,CUST000563,Web,0.23,false,LN008817,DMart,Netbanking,Beauty,1,Latam,BEA-475225,2024-07-07,56294.65,TX004433,73109.93
Online,PARIS,USD,CUST004409,Web,0.12,false,LN002610,DMart,Upi,Home,2,Amer,HOM-258738,2021-11-23,94775.28,TX001425,53849.59
In-Store,Pune,INR,CUST004026,Android,0.14,false,LN007105,Walmart,Cash,Books,3,APAC,BOO-151117,2021-11-24,132260.06,TX006437,51263.59
Online,HYDERABAD,USD,CUST008347,iOS,0.27,false,LN007048,Flipkart,Cash,Toys,1,latam,TOY-734422,2022-03-07,65123.74,TX009336,89210.6
In-Store,DELHI,AED,CUST000269,POS,0.05,false,LN000430,Noon,Netbanking,Toys,1,mea,TOY-745059,2021-03-29,123379.21,TX008923,129872.85
Online,DELHI,USD,CUST002676,Web,0.2,true,LN002217,Myntra,Neft,Beauty,1,amer,BEA-676365,2023-08-03,69144.04,TX005904,86430.05
In-Store,San Francisco,EUR,CUST005442,Android,0.3,false,LN009741,BestBuy,Auto-debit,Apparel,1,EMEA,APP-379419,2020-10-17,43853.38,TX001084,62647.69
Online,Bengaluru,INR,CUST007511,Android,0.09,false,LN006328,IKEA,Card,Home,3,APAC,HOM-481150,2022-09-21,193518.59,TX001770,70885.93
Mobile,MUMBAI,AED,CUST001457,POS,0.05,false,LN002142,Carrefour,Upi,Books,2,MEA,BOO-287628,2020-01-25,238406.4,TX007790,125477.05
Online,dubai,EUR,CUST002072,Android,0.32,false,LN002777,Myntra,Upi,Beauty,1,EMEA,BEA-981352,2022-12-19,182464.24,TX001833,138391.88
Mobile,sao paulo,AED,CUST003931,iOS,0.38,false,LN003754,Amazon,Netbanking,Books,2,MEA,BOO-770880,2022-03-03,45258.71,TX002724,52650.43
Online,BERLIN,USD,CUST009752,Android,0.13,false,LN001449,IKEA,Auto-debit,Toys,1,Amer,TOY-382077,2022-08-19,104056.07,TX003240,119604.68
Mobile,chennai,EUR,CUST005043,Web,0.37,false,LN004235,BestBuy,Upi,Grocery,3,emea,GRO-878026,2023-02-11,106030.1,TX001640,56100.58
In-Store,Dubai,INR,CUST009787,Android,0.12,false,LN004454,Flipkart,Neft,Grocery,1,apac,GRO-782650,2024-09-12,14575.85,TX004180,16563.47
Mobile,new york,AED,CUST006537,Android,0.12,false,LN004323,Noon,Card,Books,1,mea,BOO-306651,2023-02-11,118414.05,TX000780,134561.42
Mobile,Toronto,EUR,CUST004325,Web,0.36,false,LN006829,BestBuy,Card,Toys,1,Emea,TOY-964041,2025-02-12,77926.79,TX000384,121760.61
Mobile,MADRID,AED,CUST003348,iOS,0.27,false,LN002108,Myntra,Card,Grocery,1,mea,GRO-559594,2022-08-11,81284.96,TX005079,111349.26
Online,SAN FRANCISCO,USD,CUST003577,iOS,0.04,false,LN002368,Carrefour,Cash,Electronics,2,latam,ELE-719863,2024-07-10,198635.79,TX003901,103456.14
Online,ahmedabad,AED,CUST001257,POS,0.27,false,LN009669,IKEA,Auto-debit,Books,2,Mea,BOO-284811,2023-01-17,75338.92,TX007316,51602
Mobile,BERLIN,EUR,CUST008911,Web,0.04,false,LN003331,Amazon,Neft,Books,1,emea,BOO-660366,2020-10-08,107219.35,TX004300,111686.82
Mobile,Ahmedabad,INR,CUST003129,POS,0.19,true,LN006296,IKEA,Netbanking,Beauty,1,APAC,BEA-382200,2019-07-06,103397.8,TX008740,127651.61
Mobile,kolkata,AED,CUST007473,Web,0.14,false,LN005665,DMart,Card,Apparel,1,mea,APP-210123,2019-03-06,111378.19,TX001105,129509.52
Mobile,SAO PAULO,USD,CUST002159,Web,0.23,false,LN004327,Amazon,Netbanking,Home,1,AMER,HOM-182154,2020-01-14,11884.4,TX002634,15434.28
Online,Paris,USD,CUST007891,POS,0.08,false,LN007173,Amazon,Auto-debit,Beauty,5,latam,BEA-346166,2019-05-06,80516.84,TX007615,17503.66
Mobile,Delhi,INR,CUST004009,iOS,0.37,false,LN007925,IKEA,Auto-debit,Automotive,2,Apac,AUT-769678,2024-05-16,33862.45,TX003585,26874.96
Mobile,san francisco,INR,CUST001416,Android,0.38,false,LN006198,Amazon,Netbanking,Apparel,1,Apac,APP-877073,2023-07-14,125530.53,TX007224,140578.15
Online,Dubai,EUR,CUST009948,Android,0.1,false,LN009125,Flipkart,Auto-debit,Grocery,0,emea,GRO-691710,2023-05-27,121354.74,TX005417,44946.2
In-Store,Berlin,USD,CUST002692,POS,0,false,LN000735,Reliance Retail,Neft,Books,1,Latam,BOO-206155,2024-02-11,59889.52,TX006429,42757.36
Online,MUMBAI,USD,CUST005574,Web,0.25,false,LN000305,IKEA,Netbanking,Home,1,latam,HOM-722347,2021-07-09,42187.57,TX004244,56250.09
Online,berlin,USD,CUST000094,iOS,0.17,false,LN007850,Walmart,Auto-debit,Books,1,LATAM,BOO-221168,2025-01-28,218748.65,TX001973,121693.79
Online,Chennai,EUR,CUST008034,Web,0.05,true,LN008090,DMart,Auto-debit,Toys,0,Emea,TOY-172467,2023-02-11,63300.4,TX007580,33316
Online,Bengaluru,AED,CUST005779,Android,0.35,false,LN005250,Reliance Retail,Neft,Grocery,0,Mea,GRO-763432,2023-02-11,11389.02,TX007412,29115.93
Online,PUNE,USD,CUST005610,POS,0.01,false,LN004390,Flipkart,Card,Beauty,1,AMER,BEA-241486,2022-08-27,150731.45,TX001007,113996.22
Mobile,paris,USD,CUST001714,iOS,0.2,false,LN008384,Flipkart,Upi,Electronics,0,AMER,ELE-707837,2021-04-11,172761.09,TX003533,146928.79
