LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,TermMonths,StartDate,EndDate,EMIAmount,PaymentStatus,PaymentType,LastPaymentDate,DefaultFlag
LN006598,CUST005000,Auto,4748893,11.09,60,2023-04-27,2028-04-08,123035.9,Late,Netbanking,2023-07-22,0
LN006629,CUST001971,Auto,489769,9.59,24,2022-08-28,2024-10-11,24321.11,On-time,Netbanking,2022-11-03,0
LN007036,CUST009949,Credit Line,3717792,23.56,36,2022-03-28,2025-04-23,176264.65,Missed,Card,2022-06-04,1
LN007339,CUST001780,Personal,1421705,18.21,36,2016-10-08,2019-08-01,61066.18,On-time,Card,2016-12-30,0
LN008109,CUST001988,Auto,4339479,20,60,2022-02-02,2026-11-21,106353.4,On-time,Auto-debit,2022-03-20,0
LN008312,CUST003282,Personal,2288906,16.71,60,2016-09-01,2021-07-31,70021.45,On-time,Neft,2016-09-27,0
LN008554,CUST003881,Personal,437793,23.2,36,2020-06-14,2023-07-04,20624.91,On-time,Cash,2020-07-14,0
LN008629,CUST004602,Personal,1833440,18.07,24,2019-08-17,2021-06-14,104001.88,On-time,Netbanking,2019-09-11,0
LN008675,CUST006829,Business,314051,23.44,24,2025-02-07,2027-03-08,19219.92,Late,Card,2025-04-11,0
LN009046,CUST003079,Personal,3049973,8.64,18,2022-12-27,2024-05-23,191402.75,On-time,Cash,2023-02-13,0
LN009938,CUST007251,Home,3210744,21.57,20,2022-12-01,2027-09-26,5000,On-time,Auto-debit,2023-02-17,0
LN000072,CUST000705,Auto,1425191,18.45,60,2019-09-10,2024-06-27,45665.49,On-time,Cash,2019-10-12,0
LN000156,CUST009341,Home,3218378,19.73,24,2022-09-26,2024-09-27,187014.58,On-time,Neft,2022-11-05,0
LN000597,CUST009074,Personal,47836,22.3,48,2024-06-04,2028-07-04,1885.54,Late,Netbanking,2024-08-11,0
LN000764,CUST007947,Business,3963675,10.53,48,2019-09-05,2023-08-18,117357.81,On-time,Neft,2019-12-08,0
LN000919,CUST003047,Home,1477941,16.08,60,2018-03-09,2023-01-20,44436.76,On-time,Upi,2018-05-20,0
LN001363,CUST003278,Personal,4090791,19.98,60,2022-07-28,2027-08-25,136291.52,On-time,Auto-debit,2022-09-01,1
LN001812,CUST002772,Home,1482000,11.9,48,2024-02-01,2027-11-17,45571.5,Late,Upi,2024-04-04,0
LN002016,CUST000183,Personal,1446548,8.8,36,2022-12-13,2025-11-19,50789.91,On-time,Upi,2023-03-05,0
LN002104,CUST005574,Personal,1767884,17.45,72,2018-12-15,2024-10-14,50261.92,On-time,Card,2019-02-01,0
LN002277,CUST008199,Personal,1248164,23.56,24,2018-04-22,2020-06-09,76512.45,On-time,Card,2018-06-05,0
LN002316,CUST001922,Personal,1892944,20.36,24,2023-04-04,2025-04-03,110989.62,On-time,Neft,2023-07-03,0
LN002497,CUST002459,Personal,3937351,14.19,24,2024-01-21,2025-11-29,210615.47,On-time,Auto-debit,2024-03-02,0
LN002864,CUST002804,Auto,3318227,14.48,18,2019-01-26,2020-08-17,224385.88,On-time,Card,2019-03-20,0
LN002901,CUST007711,Home,3522632,18.62,24,2022-06-25,2024-05-18,201435.84,Late,Card,2022-08-05,0
LN002953,CUST002095,Auto,1240742,15.64,24,2017-07-20,2019-08-31,67868.59,On-time,Upi,2017-09-01,0
LN003053,CUST009477,Home,1242830,14.91,60,2019-05-05,2024-04-07,36156,On-time,Netbanking,2019-07-09,0
LN003312,CUST007038,Education,10000,11.55,12,2019-03-09,2020-03-30,274505.68,On-time,Cash,2019-04-16,0
LN003328,CUST003406,Education,4203805,21.69,72,2016-11-12,2022-08-15,134369.96,On-time,Upi,2017-01-16,0
LN003739,CUST004739,Personal,3660748,22.13,18,2024-10-28,2026-06-04,270885.18,Missed,Netbanking,2024-12-03,1
LN004050,CUST009313,Personal,2346061,16.75,48,2022-09-21,2026-10-09,81623.37,On-time,Upi,2022-12-12,1
LN004652,CUST002551,Credit Line,392175,21.66,72,2024-03-28,2030-02-11,12525.63,On-time,Card,2024-04-30,0
LN005360,CUST009427,Personal,2236438,19.21,36,2021-03-03,2024-03-12,97924.92,On-time,Upi,2021-05-19,0
LN005469,CUST006969,Personal,2263035,16.56,36,2019-11-26,2022-10-12,94091.97,On-time,Netbanking,2020-02-28,0
LN006027,CUST004392,Auto,4446552,17.16,60,2016-12-18,2021-10-18,137694.89,On-time,Card,2017-02-02,0
LN006093,CUST000037,Auto,484790,20.38,60,2019-04-29,2024-05-29,16313.18,On-time,Netbanking,2019-07-09,0
LN006934,CUST001039,Credit Line,1285496,8.13,48,2016-11-06,2020-10-07,10,On-time,Cash,2016-12-19,1
LN007098,CUST006976,Business,1384267,18.28,72,2016-05-28,2022-05-20,40312.93,On-time,Cash,2016-07-22,0
LN007123,CUST006901,Personal,1958767,9.01,36,2020-03-17,2023-02-27,69117.27,On-time,Card,2020-05-25,0
LN007134,CUST002098,Home,1853796,15.61,12,2025-03-06,2026-03-14,178597.8,On-time,Netbanking,2025-04-07,0
LN007333,CUST002060,Personal,997263,11.83,12,2023-01-26,2024-01-21,92936.6,On-time,Auto-debit,2023-04-17,0
LN007441,CUST004322,Personal,2910638,10.87,48,2025-10-12,2029-11-19,87003.82,On-time,Neft,2025-12-05,0
LN007636,CUST007989,Home,2761821,9,24,2020-12-13,2022-11-01,135789.53,On-time,Cash,2021-02-20,0
LN007781,CUST004111,Personal,3952005,13.93,48,2021-03-16,2025-04-16,128209.63,On-time,Cash,2021-06-15,0
LN008273,CUST006875,Personal,2532259,14.67,60,2025-08-01,2030-08-15,73161.18,Missed,Neft,2025-10-21,1
LN008284,CUST006849,Credit Line,3675640,16.97,60,2017-08-27,2022-09-27,113240.34,On-time,Upi,2017-11-22,0
LN008595,CUST006979,Business,4226595,23.13,60,2019-10-27,2024-09-15,151910.87,On-time,Auto-debit,2020-01-17,0
LN009212,CUST002548,Home,1825827,18.49,24,2019-08-01,2021-06-10,104209.08,On-time,Neft,2019-08-29,0
LN009260,CUST009557,Home,1449717,13.44,36,2016-12-10,2020-01-19,56506.75,On-time,Auto-debit,2017-01-09,0
LN009444,CUST004534,Home,3606679,18.83,48,2021-04-19,2025-04-08,131733.95,Late,Cash,2021-06-11,0
LN009555,CUST001650,Auto,4766941,22.48,60,2017-12-14,2022-12-10,168749.71,On-time,Cash,2018-01-22,0
LN000334,CUST002626,Personal,2247662,15.15,48,2017-02-10,2021-01-27,75203.02,Late,Auto-debit,2017-05-05,0
LN000390,CUST004680,Home,497639,16.98,18,2016-06-15,2018-01-13,34688.2,On-time,Netbanking,2016-08-21,0
LN000537,CUST006261,Home,1004538,9.25,60,2021-06-14,2026-05-04,24485.61,On-time,Netbanking,2021-09-01,0
LN000563,CUST007977,Home,3032344,14.91,60,2019-02-23,2024-03-09,88215.94,On-time,Netbanking,2019-04-18,0
LN000805,CUST007167,Business,2040481,19.4,48,2024-08-15,2028-09-10,75497.8,Late,Cash,2024-10-26,0
LN000847,CUST008063,Home,4957707,12.78,36,2018-05-05,2021-03-12,190513.66,On-time,Cash,2018-06-20,1
LN001190,CUST004399,Home,1877919,15.54,48,2018-08-19,2022-07-21,63442.36,On-time,Upi,2018-09-27,0
LN001501,CUST006780,Business,4236901,22,48,2019-03-01,2023-02-02,165945.29,On-time,Auto-debit,2019-05-02,0
LN001686,CUST006601,Personal,1887988,16.82,36,2017-01-18,2020-01-16,78907.41,Late,Auto-debit,2017-03-16,0
LN001833,CUST001211,Personal,1780058,14.66,60,2020-08-31,2025-07-18,51414.01,Missed,Auto-debit,2020-11-18,0
LN002028,CUST000124,Home,965309,21.38,60,2019-01-18,2023-10-26,33287.07,Late,Upi,2019-03-03,0
LN002270,CUST004525,Personal,3871515,7.09,36,2023-02-01,2025-11-29,130416.28,On-time,Cash,2023-04-19,0
LN002280,CUST005946,Home,4897580,14.44,48,2024-08-27,2028-09-17,160967.13,On-time,Card,2024-10-01,0
LN002636,CUST003065,Credit Line,82290,15.34,36,2016-07-04,2019-04-29,3337.77,On-time,Netbanking,2016-09-15,1
LN003413,CUST002392,Auto,4465807,20,72,2019-06-30,2025-04-06,144791.39,Missed,Cash,2019-07-27,0
LN003504,CUST006599,Auto,3207668,12.74,24,2025-05-12,2027-03-06,167707.58,Missed,Card,2025-07-21,1
LN003721,CUST002183,Personal,501900,20.33,48,2018-11-11,2022-08-23,18959.27,On-time,Netbanking,2018-12-18,0
LN003723,CUST003735,Personal,2404836,7.35,36,2023-05-22,2026-05-10,81530.62,On-time,Netbanking,2023-07-17,0
LN003724,CUST008860,Education,3283158,20.27,36,2021-01-03,2023-10-25,146656.84,On-time,Auto-debit,2021-02-28,0
LN004345,CUST006824,Personal,2665295,6.78,84,2016-11-17,2023-08-20,46788.62,Late,Upi,2017-01-26,0
LN004572,CUST000004,Auto,1458626,9.13,48,2021-07-30,2025-07-25,41485.75,Late,Upi,2021-10-13,0
LN004940,CUST006356,Home,2293479,7.13,24,2017-02-16,2019-03-09,109188.71,Late,Netbanking,2017-03-18,0
LN004995,CUST008921,Home,2243145,9.36,60,2024-08-28,2029-09-27,54882.28,On-time,Cash,2024-09-30,0
LN005310,CUST009422,Business,1071949,10.15,84,2021-09-23,2028-09-23,21828.2,Late,Card,2021-12-20,0
LN005698,CUST003333,Personal,2756926,13.63,36,2019-03-15,2022-02-24,107895.36,On-time,Cash,2019-05-10,0
LN006329,CUST009558,Home,1082747,7.22,84,2024-01-15,2030-11-19,19404.37,On-time,Auto-debit,2024-03-21,0
LN006981,CUST004342,Education,4989451,15.69,24,2019-05-27,2021-05-07,273130.86,On-time,Cash,2019-07-18,1
LN006984,CUST006275,Auto,4794016,18.22,36,2016-02-28,2019-04-09,205956.25,On-time,Netbanking,2016-04-02,0
LN007413,CUST003078,Home,2552817,20.05,12,2016-02-18,2017-01-26,5000,On-time,Card,2016-05-08,0
LN007553,CUST001364,Home,813064,9.7,36,2024-11-01,2027-08-31,29157.38,Late,Cash,2024-12-19,0
LN007586,CUST006694,Business,2753189,9.46,12,2017-11-15,2018-12-06,251136.72,Late,Auto-debit,2018-01-04,0
LN007762,CUST009115,Home,3143842,16.59,48,2024-03-08,2028-04-13,108960.32,On-time,Netbanking,2024-05-10,1
LN008159,CUST004900,Home,3438547,18.64,60,2024-04-04,2029-01-12,110721.21,On-time,Upi,2024-05-05,0
LN009454,CUST002283,Personal,2390325,13.91,36,2022-05-29,2025-06-21,94105.77,On-time,Upi,2022-07-03,0
LN009636,CUST000167,Business,3621412,16.93,48,2016-01-11,2019-12-03,126538.17,Late,Auto-debit,2016-03-05,0
LN009778,CUST001235,Education,1891906,10.03,36,2023-06-07,2026-06-25,68366.13,On-time,Neft,2023-07-07,0
LN009789,CUST001553,Personal,1317324,22.53,48,2020-05-31,2024-05-02,52177.01,On-time,Neft,2020-07-14,0
LN000380,CUST005314,Business,4035435,12.48,36,2024-10-09,2027-11-18,154063.94,On-time,Auto-debit,2024-12-21,0
LN000491,CUST005010,Home,2769250,22.16,48,2021-08-24,2025-08-17,108831.52,On-time,Auto-debit,2021-10-24,0
LN000759,CUST006903,Personal,2268280,6.65,36,2016-10-17,2019-10-10,75577.83,On-time,Netbanking,2016-12-07,1
LN001131,CUST008457,Home,4124037,23.51,48,2018-07-19,2022-06-11,166714.2,Late,Neft,2018-09-20,0
LN001417,CUST005641,Auto,1151196,20.49,60,2018-09-06,2023-09-25,5000,Late,Netbanking,2018-11-10,0
LN001452,CUST005467,Personal,1322303,21.71,36,2016-02-13,2019-02-05,60653.3,On-time,Card,2016-05-06,0
LN002273,CUST007437,Home,383955,9.56,48,2016-02-05,2020-02-29,11057.9,Missed,Upi,2016-05-04,0
LN002552,CUST000715,Personal,2599174,23.84,48,2025-09-05,2029-09-03,105786.38,On-time,Cash,2025-11-24,0
LN002578,CUST009869,Business,2432725,16.39,60,2019-08-01,2024-08-27,73772.39,On-time,Neft,2019-10-09,0
LN002881,CUST002558,Home,3165772,22.75,60,2024-12-16,2029-10-18,112780.63,Missed,Upi,2025-01-18,0
LN002926,CUST001264,Auto,2597159,9.66,36,2017-01-10,2019-12-28,93050.44,On-time,Netbanking,2017-03-13,0
LN002965,CUST000779,Business,481203,23.47,36,2021-04-03,2024-05-16,22778.28,On-time,Card,2021-05-11,0
LN003234,CUST000263,Personal,1591817,20.64,72,2018-09-09,2024-08-07,49487.82,Late,Netbanking,2018-10-12,0
LN003490,CUST001046,Home,4365196,22.1,60,2020-09-11,2025-10-12,5000,On-time,Netbanking,2020-12-12,0
LN003506,CUST009963,Personal,597137,21.23,36,2018-03-14,2021-03-17,27151.49,Late,Auto-debit,2018-06-07,0
LN004405,CUST005316,Auto,2092919,19.01,48,2024-01-19,2027-11-20,76757.8,On-time,Netbanking,2024-04-17,0
LN004718,CUST000132,Education,1405739,13.13,48,2022-11-23,2026-12-27,44667.36,On-time,Neft,2023-01-23,0
LN004938,CUST002746,Personal,4795377,12.35,24,2018-07-25,2020-07-23,249159.8,On-time,Cash,2018-08-20,0
LN005662,CUST005480,Business,1819453,23.1,72,2020-07-08,2026-04-18,60294.65,On-time,Auto-debit,2020-08-04,0
LN006166,CUST006414,Null,221468,9.89,12,2022-01-01,2022-12-08,20280.93,Late,Netbanking,2022-01-29,0
LN006556,CUST006405,Home,534181,9.58,12,2016-04-12,2017-03-29,48779.63,On-time,Card,2016-05-23,0
LN006714,CUST009538,Home,4177496,21.58,48,2025-04-09,2029-03-09,162156.47,On-time,Upi,2025-05-22,0
LN006916,CUST003406,Personal,2663687,7.05,12,2024-10-14,2025-11-14,237623.08,On-time,Upi,2024-12-08,0
LN007011,CUST002180,Home,625588,21.19,60,2016-03-31,2021-04-07,21473.31,On-time,Card,2016-05-10,1
LN007111,CUST007469,Home,1273226,21.76,12,2016-08-02,2017-09-17,129190,On-time,Upi,2016-10-12,0
LN007321,CUST008577,Home,1118996,15.32,24,2025-06-16,2027-04-15,60910.68,On-time,Upi,2025-08-18,0
LN007588,CUST001123,Personal,4051650,8.44,60,2022-05-13,2027-05-01,96024.1,On-time,Neft,2022-08-10,0
LN007786,CUST007630,Personal,902092,8.16,24,2020-12-27,2023-01-12,43721.39,On-time,Upi,2021-02-16,0
LN007848,CUST006316,Business,4882743,12.09,48,2020-10-14,2024-09-20,150917.45,On-time,Cash,2020-11-26,0
LN008028,CUST009362,Personal,2578010,14.27,18,2020-11-06,2022-05-20,173879.61,On-time,Neft,2020-12-28,0
LN008253,CUST003105,Auto,3680924,16.47,48,2021-07-26,2025-06-11,127206.6,On-time,Card,2021-10-22,0
LN008261,CUST002503,Auto,2495897,19.95,36,2022-01-14,2024-11-29,110824.76,Late,Cash,2022-02-10,0
LN008385,CUST009543,Personal,4481090,11.02,48,2024-01-24,2027-11-11,134507.38,On-time,Netbanking,2024-03-27,0
LN008477,CUST008602,Home,3531737,19.61,72,2020-07-01,2026-04-22,106766.37,On-time,Cash,2020-08-18,0
LN008579,CUST006278,Home,2042493,9.64,72,2021-01-17,2027-01-07,44775.99,Missed,Upi,2021-03-23,0
LN008661,CUST003196,Home,4723438,12.18,60,2017-01-30,2022-01-23,126666.86,On-time,Neft,2017-04-24,0
LN009671,CUST003799,Education,1176984,14.56,48,2025-07-01,2029-05-31,38801.24,On-time,Netbanking,2025-08-02,1
LN009723,CUST006297,Education,2942365,20,36,2021-12-14,2024-12-03,109341.55,On-time,Neft,2022-03-16,1
LN000219,CUST009999,Auto,1352278,6.84,48,2018-02-19,2022-03-12,35880.44,Late,Neft,2018-05-11,0
LN000354,CUST000180,Personal,3188571,11.11,72,2020-08-15,2026-08-05,73806.56,On-time,Card,2020-10-29,0
LN000466,CUST009436,Auto,2219485,13.19,72,2020-05-13,2026-05-13,55222.02,On-time,Card,2020-07-08,0
LN000585,CUST004489,Personal,3799363,16.17,20,2016-06-10,2021-06-13,114519.13,On-time,Cash,2016-07-10,0
LN000863,CUST001276,Business,2413134,20,48,2021-03-30,2025-01-19,91518.11,Late,Upi,2021-05-20,0
LN001168,CUST007631,Business,555731,13.91,48,2023-01-24,2027-01-08,18019.58,On-time,Cash,2023-03-01,0
LN001176,CUST003074,Education,4060481,9.09,72,2017-04-18,2023-02-25,87153.71,Missed,Card,2017-07-04,1
LN001412,CUST001629,Home,2874288,6.65,84,2021-01-21,2028-02-08,50146.06,On-time,Netbanking,2021-03-01,0
LN001497,CUST003673,Home,1508116,9.48,48,2018-05-11,2022-06-13,5000,Late,Card,2018-06-21,0
LN001770,CUST001708,Education,988286,10.36,48,2020-06-28,2024-05-25,29121.49,Late,Auto-debit,2020-09-03,0
LN001830,CUST002299,Home,3299159,16.21,36,2017-10-03,2020-11-08,136209.45,On-time,Upi,2017-10-29,0
LN001957,CUST004190,Auto,2420252,15.27,48,2017-12-18,2021-11-19,81219.62,On-time,Neft,2018-03-12,0
LN002284,CUST008168,Credit Line,2383113,11.41,36,2016-02-01,2019-02-12,88857.02,On-time,Auto-debit,2016-03-29,0
LN002815,CUST003976,Auto,3868879,8.19,36,2018-06-13,2021-04-27,0,On-time,Neft,2018-09-10,0
LN003025,CUST000193,Home,3054205,13.72,60,2024-02-10,2029-02-01,85823.16,On-time,Neft,2024-03-06,0
LN003145,CUST002323,Auto,555492,11.27,36,2018-09-20,2021-09-08,20647.33,On-time,Auto-debit,2018-12-13,0
LN003446,CUST007029,Auto,885893,8.51,36,2021-03-23,2024-01-07,30890.6,On-time,Upi,2021-04-24,1
LN003468,CUST001545,Home,10000,23.3,24,2016-12-17,2019-01-18,26186.36,Missed,Upi,2017-02-03,0
LN003630,CUST004198,Home,1878190,9.31,36,2025-06-10,2028-07-21,66743.57,On-time,Neft,2025-07-08,0
LN003979,CUST008725,Personal,2284822,10.36,36,2020-02-24,2023-02-23,83192.91,On-time,Upi,2020-04-14,0
LN004883,CUST004087,Education,1058547,11.12,36,2023-12-23,2026-11-09,39213.29,On-time,Card,2024-03-23,0
LN005061,CUST005656,Business,517444,17.79,18,2019-09-03,2021-02-24,36418,On-time,Neft,2019-11-21,0
LN005233,CUST007765,Home,1920882,10.27,18,2021-11-27,2023-05-22,123155.22,Late,Auto-debit,2022-01-06,0
LN005367,CUST008151,Education,3591003,22.51,60,2025-08-31,2030-09-03,127211.28,On-time,Netbanking,2025-10-11,0
LN005578,CUST009530,Education,3619704,23.75,48,2022-09-05,2026-07-24,147050.48,Late,Upi,2022-11-26,0
LN005771,CUST003564,Personal,3780141,14.93,48,2018-09-14,2022-09-16,125784.19,On-time,Netbanking,2018-10-26,0
LN005924,CUST006478,Personal,4195792,23.69,36,2020-09-09,2023-08-15,199381.7,On-time,Netbanking,2020-11-24,0
LN005988,CUST002591,Business,750621,12.02,60,2023-12-10,2028-09-22,20029.07,On-time,Card,2024-02-12,0
LN006175,CUST001680,Education,222828,20,60,2023-05-17,2028-04-23,6996.8,On-time,Cash,2023-08-06,0
LN006600,CUST003633,Personal,3339500,6.69,24,2024-02-08,2025-12-26,157763.55,On-time,Auto-debit,2024-03-13,1
LN006656,CUST009543,Home,0,11.91,60,2020-01-08,2024-11-26,35517.98,On-time,Card,2020-03-11,0
LN006688,CUST009611,Education,2936404,16.31,48,2016-07-30,2020-06-23,101085.71,Missed,Neft,2016-10-11,0
LN006752,CUST005042,Home,4440123,15.82,24,2024-12-28,2027-01-19,243540.75,Missed,Upi,2025-02-08,1
LN007488,CUST000291,Business,4579837,23.88,60,2021-04-14,2026-01-23,167469.37,On-time,Auto-debit,2021-06-18,0
LN007572,CUST007755,Home,4403170,11.98,60,2016-02-13,2020-12-09,117344.48,On-time,Upi,2016-04-24,0
LN007709,CUST007296,Credit Line,4391574,15.84,48,2020-09-03,2024-10-09,5000,Late,Cash,2020-11-01,0
LN007711,CUST002247,Business,992610,8.69,48,2024-08-09,2028-06-02,27867.53,On-time,Upi,2024-10-05,0
LN007942,CUST006467,Education,1486238,21.71,12,2019-01-04,2019-12-01,150741.69,On-time,Cash,2019-03-07,0
LN008315,CUST004079,Auto,2025441,22.91,84,2025-06-29,2032-05-22,5000,On-time,Card,2025-08-01,0
LN008416,CUST004488,Personal,600584,14.18,12,2017-12-26,2019-01-07,57145.57,On-time,Neft,2018-02-23,1
LN008871,CUST005312,Home,1983768,22.06,48,2021-01-07,2024-12-02,77796.77,On-time,Card,2021-04-03,0
LN009161,CUST005678,Personal,1523889,11.42,36,2024-11-12,2027-10-11,56832.59,On-time,Neft,2024-12-12,0
LN009499,CUST006510,Auto,2959817,14.57,24,2023-01-25,2025-01-17,159262.82,On-time,Netbanking,2023-03-02,0
LN009593,CUST007014,Personal,2046423,13.58,84,2020-12-23,2027-10-15,47520.87,On-time,Neft,2021-02-02,0
LN009917,CUST001077,Personal,4826041,20.23,60,2023-01-11,2027-11-12,161793.02,On-time,Cash,2023-02-14,0
LN009939,CUST006439,Null,3715992,21.59,48,2023-02-28,2026-12-29,144273.39,Missed,Auto-debit,2023-05-30,0
LN000020,CUST005079,Education,849142,12.4,24,2016-11-07,2018-09-14,44155.38,On-time,Upi,2016-12-28,0
LN000255,CUST005656,Education,1952192,7.38,84,2017-09-29,2024-10-17,35246.36,On-time,Card,2017-10-31,0
LN000400,CUST006719,Credit Line,2550137,8.72,18,2018-11-30,2020-06-27,160205.27,Late,Auto-debit,2019-01-17,0
LN000623,CUST007895,Home,2949855,13.61,72,2021-05-23,2027-05-08,74426.48,On-time,Cash,2021-07-23,0
LN000662,CUST001126,Home,3660163,12.12,60,2018-01-23,2023-02-14,97970.36,On-time,Cash,2018-03-05,0
LN000799,CUST002196,Personal,1092967,10.06,60,2018-10-01,2023-07-13,27378.82,On-time,Cash,2018-11-19,0
LN000808,CUST003610,Home,2868773,11.1,48,2022-03-08,2026-01-14,86302.25,On-time,Card,2022-04-29,0
LN001372,CUST005195,Auto,1942374,16.52,60,2016-03-24,2021-01-20,59112.92,On-time,Netbanking,2016-06-17,0
LN001491,CUST007659,Personal,263860,16.62,84,2018-02-04,2024-11-26,6795.65,Missed,Netbanking,2018-04-17,1
LN001610,CUST007575,Credit Line,1602642,15.62,24,2025-07-22,2027-05-21,87637.81,On-time,Upi,2025-08-31,0
LN001856,CUST001291,Home,861136,18.57,60,2023-02-06,2028-02-12,27678.35,On-time,Netbanking,2023-04-14,0
LN001865,CUST007291,Home,382010,19.78,36,2018-06-24,2021-06-17,16908.19,Late,Card,2018-09-13,0
LN001912,CUST008900,Home,4455165,11.04,60,2017-06-25,2022-07-02,115240.27,On-time,Netbanking,2017-09-01,0
LN002476,CUST005765,Auto,4483899,21.09,48,2016-04-23,2020-05-20,172219.09,On-time,Netbanking,2016-06-12,0
LN002743,CUST009605,Home,600929,9.75,24,2017-01-01,2019-02-16,29921.26,On-time,Upi,2017-03-06,0
LN002985,CUST000410,Personal,4770066,17.39,36,2020-05-30,2023-04-14,201628.04,Late,Card,2020-07-08,1
LN003273,CUST004670,Home,3600918,9.81,20,2016-08-15,2018-07-30,179475.75,On-time,Card,2016-11-14,0
LN008725,CUST003219,Auto,3825032,6.77,72,2024-03-16,2030-01-31,74705,On-time,Upi,2024-04-25,0
LN004514,CUST004617,Personal,3749635,8.5,36,2019-05-17,2022-04-28,130716.44,On-time,Card,2019-06-12,0
LN004835,CUST000395,Home,2036341,10.61,36,2017-07-20,2020-05-21,74569.68,On-time,Auto-debit,2017-10-13,0
LN005009,CUST006452,Home,64778,20,36,2024-03-04,2027-02-04,2888.74,On-time,Cash,2024-05-20,0
LN005641,CUST008682,Personal,4942852,20.98,60,2017-02-05,2022-01-21,168798.4,On-time,Neft,2017-04-13,0
LN005781,CUST001583,Education,837993,20,18,2017-03-31,2018-10-25,57337.34,On-time,Auto-debit,2017-07-01,0
LN006112,CUST002955,Education,3887577,22.5,48,2024-03-08,2028-02-18,153883.26,Missed,Neft,2024-06-08,1
LN006274,CUST001748,Personal,156654,6.59,48,2021-02-26,2025-01-18,4123.92,On-time,Netbanking,2021-03-30,0
LN006372,CUST009336,Personal,3945821,6.57,48,2021-06-11,2025-04-12,103807.97,On-time,Auto-debit,2021-08-12,0
LN006374,CUST007035,Auto,4409979,8.55,24,2022-07-04,2024-06-20,215170.23,On-time,Upi,2022-08-06,0
LN006874,CUST009204,Personal,1574630,14.35,48,2019-01-14,2023-02-15,51634.74,On-time,Netbanking,2019-02-09,0
LN007399,CUST009395,Home,609005,16.15,48,2018-03-01,2022-01-21,20883.8,On-time,Cash,2018-03-26,0
LN007465,CUST003711,Personal,1967917,14.84,60,2020-09-01,2025-07-31,57135.19,Missed,Auto-debit,2020-11-26,0
LN007468,CUST001246,Home,1450781,12.23,60,2024-04-23,2029-02-27,38965.56,On-time,Netbanking,2024-07-15,0
LN008682,CUST002128,Home,2806566,23.05,24,2021-07-15,2023-06-16,170849.71,Late,Auto-debit,2021-09-08,0
LN008823,CUST009640,Home,2191349,21.24,60,2017-02-12,2021-12-03,75309.36,On-time,Card,2017-04-09,0
LN008849,CUST003557,Home,3828395,21.7,24,2016-03-07,2018-04-13,228746.6,On-time,Auto-debit,2016-05-25,0
LN009396,CUST000016,Personal,4264761,7.1,24,2018-02-01,2020-02-13,202931.54,On-time,Auto-debit,2018-03-28,0
LN009435,CUST001534,Personal,4056692,12.53,24,2020-01-01,2021-11-29,211387.46,On-time,Upi,2020-03-23,0
LN009628,CUST007001,Home,2773325,10.9,60,2020-04-06,2025-03-01,71413.12,On-time,Neft,2020-05-01,0
LN009653,CUST006798,Home,390380,13.06,36,2025-03-25,2028-04-08,15092.52,On-time,Cash,2025-05-14,0
LN009825,CUST003744,Credit Line,10000,10.16,12,2019-09-16,2020-09-25,63185.02,Missed,Cash,2019-12-05,1
LN000057,CUST006272,Home,3581628,13.09,24,2017-07-03,2019-06-19,188304.09,On-time,Auto-debit,2017-08-17,0
